"FacilityID","SiyenzaDate","SiyenzaWeek","SiyenzaPeriod","CopYear","Headcount","HPRS_Visits","HPRS_files_processed","CCMDD_files_processed","CCMDD_TIER","CCMDD_Manual","CCMDD_Synch","CCMDD_cases_unaccounted_for_and_corrected","HTS_(community_+_facility_+_KP)","HTS+_(community_+_facility_+_KP)","HTS_TST_POS_Extended","HTS_TST_POS_IP","HTS_TST_POS_Weekend","HTS","HTS+","TX_NEW","TPT","TX_NEW_IP","TX_NEW_Extended","TX_NEW_SAME_DAY","TX_NEW_Weekend","TX_CURR_28_day","TX_CURR_90_day","CURR_DATA","CURR_RTC","EARLYMISSED","LATEMISSED","ULTF","cLTF","LTFU_contacted","LTFU_recalled","VerificationStatus"
"19","2019-11-20 00:00:00","47","201911","COP19","","","3.0","","","","","","37.0","3.0","0.0","3.0","0.0","37.0","3.0","2.0","2.0","1.0","0.0","2.0","0.0","","","0.0","5.0","","","","","64.0","5.0","VERIFIED"
"19","2019-11-21 00:00:00","47","201911","COP19","","","2.0","","","","","","21.0","2.0","","1.0","","21.0","2.0","2.0","2.0","2.0","","2.0","","","","2.0","0.0","","","","","70.0","0.0","VERIFIED"
"19","2019-11-22 00:00:00","47","201911","COP19","568.0","563.0","1.0","0.0","5.0","0.0","28.0","0.0","20.0","1.0","","1.0","","20.0","1.0","1.0","1.0","1.0","","1.0","","2027.0","2176.0","0.0","1.0","32.0","59.0","63.0","","30.0","1.0","VERIFIED"
"19","2019-11-23 00:00:00","47","201911","COP19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NOT VERIFIED"
"19","2019-11-24 00:00:00","47","201911","COP19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NOT VERIFIED"
"19","2019-11-25 00:00:00","48","201911","COP19","","","2.0","","","","","","38.0","2.0","","1.0","","38.0","2.0","2.0","2.0","2.0","","2.0","","","","3.0","1.0","","","","","40.0","1.0","VERIFIED"
"19","2019-11-26 00:00:00","48","201911","COP19","","","","","","","","","38.0","4.0","","1.0","","38.0","4.0","4.0","4.0","4.0","","4.0","","","","3.0","1.0","","","","","50.0","1.0","VERIFIED"
"19","2019-11-27 00:00:00","48","201911","COP19","","","58.0","","","","","","28.0","2.0","","2.0","","28.0","2.0","1.0","1.0","1.0","","1.0","","","","0.0","3.0","","","","","40.0","3.0","VERIFIED"
"19","2019-11-28 00:00:00","48","201911","COP19","","","","","","","","","80.0","2.0","","2.0","80.0","80.0","2.0","2.0","2.0","2.0","","2.0","","","","0.0","3.0","","","","","30.0","3.0","VERIFIED"
"19","2019-11-29 00:00:00","48","201911","COP19","707.0","707.0","0.0","","30.0","","37.0","","9.0","0.0","","0.0","","9.0","0.0","0.0","0.0","0.0","","0.0","","2038.0","2181.0","7.0","0.0","51.0","60.0","79.0","","10.0","0.0","VERIFIED"
"19","2019-11-30 00:00:00","48","201911","COP19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NOT VERIFIED"
"20","2019-08-07 00:00:00","32","201908","COP18","","","","","","","","","25.0","1.0","0.0","1.0","0.0","25.0","1.0","1.0","1.0","0.0","0.0","1.0","","","","8.0","10.0","","","","","30.0","10.0","VERIFIED"
"20","2019-08-08 00:00:00","32","201908","COP18","826.0","340.0","31.0","3.0","5.0","5.0","0.0","0.0","20.0","0.0","0.0","0.0","0.0","20.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1857.0","1947.0","4.0","8.0","41.0","29.0","0.0","0.0","25.0","8.0","VERIFIED"
"20","2019-08-09 00:00:00","32","201908","COP18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NOT VERIFIED"
"20","2019-08-10 00:00:00","32","201908","COP18","","","","","","","","","","","","","","","","","","","0.0","","","","","","","","","","","","","NOT VERIFIED"
"20","2019-08-11 00:00:00","32","201908","COP18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NOT VERIFIED"
"20","2019-08-12 00:00:00","33","201908","COP18","","","","","","","","","38.0","2.0","0.0","0.0","0.0","38.0","2.0","1.0","1.0","0.0","0.0","1.0","0.0","","","9.0","5.0","","","","","21.0","5.0","VERIFIED"
"20","2019-08-13 00:00:00","33","201908","COP18","","","","","","","","","33.0","6.0","0.0","5.0","0.0","33.0","6.0","6.0","6.0","5.0","0.0","6.0","","","","6.0","9.0","","","","","40.0","9.0","VERIFIED"
"20","2019-08-14 00:00:00","33","201908","COP18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NOT VERIFIED"
"20","2019-08-15 00:00:00","33","201908","COP18","","","","","","","","","27.0","1.0","0.0","1.0","0.0","27.0","1.0","1.0","1.0","1.0","0.0","1.0","","","","5.0","10.0","","","","","35.0","10.0","VERIFIED"
"20","2019-08-16 00:00:00","33","201908","COP18","902.0","705.0","50.0","2.0","6.0","3.0","0.0","2.0","18.0","4.0","0.0","1.0","0.0","18.0","4.0","3.0","3.0","1.0","0.0","3.0","0.0","1873.0","1964.0","6.0","6.0","17.0","16.0","0.0","0.0","31.0","6.0","VERIFIED"
"20","2019-08-17 00:00:00","33","201908","COP18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NOT VERIFIED"
"20","2019-08-18 00:00:00","33","201908","COP18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NOT VERIFIED"
"20","2019-08-19 00:00:00","34","201908","COP18","","","","","","","","","29.0","1.0","0.0","0.0","0.0","29.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","","","4.0","5.0","","","","","27.0","5.0","VERIFIED"
"20","2019-08-20 00:00:00","34","201908","COP18","","","","","","","","","15.0","0.0","0.0","0.0","0.0","15.0","0.0","0.0","","0.0","0.0","0.0","0.0","","","7.0","5.0","","","","","18.0","5.0","VERIFIED"
"20","2019-08-21 00:00:00","34","201908","COP18","","","","","","","","","9.0","2.0","0.0","2.0","0.0","9.0","2.0","2.0","2.0","2.0","0.0","2.0","0.0","","","10.0","5.0","","","","","30.0","5.0","VERIFIED"
"20","2019-08-22 00:00:00","34","201908","COP18","","","","","","","","","13.0","2.0","0.0","2.0","0.0","13.0","2.0","2.0","2.0","0.0","0.0","2.0","0.0","","","5.0","5.0","","","","","20.0","5.0","VERIFIED"
"20","2019-08-23 00:00:00","34","201908","COP18","864.0","437.0","50.0","2.0","5.0","2.0","0.0","2.0","10.0","1.0","0.0","1.0","0.0","10.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","1891.0","1982.0","1.0","8.0","22.0","20.0","0.0","0.0","25.0","8.0","VERIFIED"
"20","2019-08-24 00:00:00","34","201908","COP18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NOT VERIFIED"
"20","2019-08-25 00:00:00","34","201908","COP18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NOT VERIFIED"
"20","2019-08-26 00:00:00","35","201908","COP18","","","","","","","","","20.0","3.0","0.0","2.0","0.0","20.0","3.0","2.0","2.0","2.0","0.0","2.0","","","","7.0","9.0","","","","","19.0","9.0","VERIFIED"
"20","2019-08-27 00:00:00","35","201908","COP18","","","","","","","","","12.0","12.0","0.0","0.0","0.0","12.0","2.0","0.0","","0.0","0.0","0.0","0.0","","","4.0","5.0","","","","","20.0","5.0","VERIFIED"
"20","2019-08-28 00:00:00","35","201908","COP18","","","","","","","","","11.0","1.0","0.0","1.0","0.0","11.0","1.0","1.0","1.0","1.0","","1.0","","","","2.0","3.0","","","","","17.0","3.0","VERIFIED"
"20","2019-08-29 00:00:00","35","201908","COP18","","","","","","","","","20.0","3.0","0.0","2.0","0.0","11.0","3.0","3.0","3.0","3.0","0.0","3.0","0.0","","","4.0","4.0","","","","","20.0","4.0","VERIFIED"
"20","2019-08-30 00:00:00","35","201908","COP18","964.0","737.0","30.0","3.0","3.0","1.0","0.0","0.0","10.0","1.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","1.0","0.0","1904.0","1991.0","1.0","4.0","26.0","15.0","0.0","0.0","15.0","4.0","VERIFIED"
"20","2019-08-31 00:00:00","35","201908","COP18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NOT VERIFIED"
"20","2019-09-01 00:00:00","35","201909","COP18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NOT VERIFIED"
"20","2019-09-02 00:00:00","36","201909","COP18","","","","","","","","","23.0","2.0","0.0","1.0","0.0","23.0","2.0","1.0","1.0","1.0","1.0","1.0","0.0","","","2.0","3.0","","","","","15.0","3.0","VERIFIED"
"20","2019-09-03 00:00:00","36","201909","COP18","","","","","","","","","19.0","0.0","0.0","0.0","0.0","19.0","0.0","0.0","0.0","0.0","0.0","0.0","","","","3.0","14.0","","","","","36.0","14.0","VERIFIED"
"20","2019-09-04 00:00:00","36","201909","COP18","","","","","","","","","19.0","0.0","0.0","0.0","0.0","19.0","0.0","0.0","0.0","0.0","0.0","0.0","","","","4.0","7.0","","","","","23.0","7.0","VERIFIED"
"20","2019-09-05 00:00:00","36","201909","COP18","","","","","","","","","21.0","0.0","0.0","0.0","0.0","15.0","0.0","0.0","","0.0","0.0","0.0","","","","2.0","13.0","","","","","25.0","13.0","VERIFIED"
"20","2019-09-06 00:00:00","36","201909","COP18","704.0","619.0","50.0","16.0","16.0","16.0","0.0","2.0","13.0","0.0","0.0","0.0","0.0","13.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1908.0","1997.0","3.0","2.0","33.0","15.0","0.0","0.0","20.0","2.0","VERIFIED"
"20","2019-09-07 00:00:00","36","201909","COP18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NOT VERIFIED"
"20","2019-09-08 00:00:00","36","201909","COP18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NOT VERIFIED"
"20","2019-09-09 00:00:00","37","201909","COP18","","","","","","","","","25.0","4.0","0.0","2.0","0.0","25.0","4.0","4.0","4.0","2.0","0.0","4.0","0.0","","","10.0","10.0","","","","","58.0","10.0","VERIFIED"
"20","2019-09-10 00:00:00","37","201909","COP18","","","","","","","","","32.0","2.0","0.0","2.0","0.0","32.0","2.0","2.0","2.0","2.0","0.0","2.0","0.0","","","3.0","15.0","","","","","45.0","18.0","VERIFIED"
"20","2019-09-11 00:00:00","37","201909","COP18","","","","","","","","","33.0","2.0","0.0","1.0","0.0","33.0","2.0","2.0","2.0","0.0","0.0","2.0","0.0","","","3.0","9.0","","","","","55.0","12.0","VERIFIED"
"20","2019-09-12 00:00:00","37","201909","COP18","","","","","","","","","23.0","1.0","0.0","0.0","0.0","23.0","1.0","1.0","1.0","0.0","0.0","1.0","","","","3.0","15.0","","","","","61.0","15.0","VERIFIED"
"20","2019-09-13 00:00:00","37","201909","COP18","987.0","788.0","64.0","14.0","16.0","16.0","0.0","4.0","10.0","2.0","0.0","1.0","0.0","10.0","2.0","2.0","2.0","2.0","0.0","2.0","0.0","1913.0","2008.0","3.0","15.0","35.0","32.0","0.0","0.0","40.0","15.0","VERIFIED"
"20","2019-09-14 00:00:00","37","201909","COP18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NOT VERIFIED"
"20","2019-09-15 00:00:00","37","201909","COP18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NOT VERIFIED"
"20","2019-09-16 00:00:00","38","201909","COP18","","","","","","","","","26.0","0.0","0.0","0.0","0.0","26.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","7.0","25.0","","","","","60.0","25.0","VERIFIED"
"20","2019-09-17 00:00:00","38","201909","COP18","","","","","","","","","25.0","2.0","0.0","1.0","0.0","25.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","","","4.0","15.0","","","","","55.0","15.0","VERIFIED"
"20","2019-09-18 00:00:00","38","201909","COP18","","","","","","","","","23.0","3.0","0.0","0.0","0.0","23.0","3.0","2.0","2.0","0.0","0.0","2.0","","","","9.0","12.0","","","","","52.0","12.0","VERIFIED"
"20","2019-09-19 00:00:00","38","201909","COP18","","","","","","","","","26.0","5.0","0.0","3.0","0.0","26.0","5.0","4.0","4.0","3.0","0.0","4.0","","","","7.0","9.0","","","","","40.0","9.0","VERIFIED"
"20","2019-09-20 00:00:00","38","201909","COP18","857.0","705.0","93.0","30.0","21.0","19.0","0.0","5.0","22.0","1.0","0.0","2.0","0.0","22.0","1.0","2.0","2.0","2.0","0.0","1.0","0.0","1939.0","2020.0","1.0","5.0","38.0","29.0","0.0","","15.0","5.0","VERIFIED"
"20","2019-09-21 00:00:00","38","201909","COP18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NOT VERIFIED"
"20","2019-09-22 00:00:00","38","201909","COP18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NOT VERIFIED"
"20","2019-09-23 00:00:00","39","201909","COP18","","","","","","","","","19.0","0.0","0.0","0.0","0.0","19.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","15.0","5.0","","","","","27.0","5.0","VERIFIED"
"20","2019-09-24 00:00:00","39","201909","COP18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NOT VERIFIED"
"20","2019-09-25 00:00:00","39","201909","COP18","","","","","","","","","22.0","5.0","0.0","4.0","0.0","22.0","5.0","6.0","4.0","5.0","0.0","4.0","0.0","","","3.0","5.0","","","","","30.0","5.0","VERIFIED"
"20","2019-09-26 00:00:00","39","201909","COP18","","","","","","","","","18.0","2.0","0.0","1.0","0.0","18.0","2.0","1.0","1.0","1.0","0.0","1.0","0.0","","","6.0","12.0","","","","","35.0","12.0","VERIFIED"
"20","2019-09-27 00:00:00","39","201909","COP18","677.0","659.0","80.0","6.0","12.0","9.0","0.0","5.0","22.0","1.0","0.0","0.0","0.0","22.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","1950.0","2032.0","5.0","10.0","29.0","29.0","1.0","0.0","30.0","10.0","VERIFIED"
"20","2019-09-28 00:00:00","39","201909","COP18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NOT VERIFIED"
"20","2019-09-29 00:00:00","39","201909","COP18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NOT VERIFIED"
"20","2019-09-30 00:00:00","40","201909","COP18","","","","","","","","","32.0","3.0","0.0","3.0","0.0","32.0","3.0","3.0","3.0","3.0","0.0","3.0","0.0","","","0.0","3.0","","","","","15.0","3.0","VERIFIED"
"20","2019-10-01 00:00:00","40","201910","COP19","","","","","","","","","16.0","3.0","0.0","3.0","0.0","16.0","3.0","3.0","3.0","3.0","0.0","3.0","0.0","","","2.0","5.0","","","","","39.0","5.0","VERIFIED"
"20","2019-10-02 00:00:00","40","201910","COP19","","","","","","","","","35.0","3.0","0.0","2.0","0.0","35.0","3.0","2.0","2.0","2.0","0.0","2.0","0.0","","","1.0","10.0","","","","","41.0","10.0","VERIFIED"
"20","2019-10-03 00:00:00","40","201910","COP19","","","","","","","","","39.0","1.0","0.0","1.0","0.0","39.0","1.0","1.0","1.0","0.0","0.0","1.0","0.0","","","0.0","0.0","","","","","0.0","0.0","VERIFIED"
"20","2019-10-04 00:00:00","40","201910","COP19","828.0","686.0","125.0","3.0","3.0","2.0","0.0","4.0","26.0","1.0","0.0","1.0","0.0","26.0","1.0","1.0","1.0","1.0","0.0","1.0","0.0","1966.0","2040.0","2.0","15.0","31.0","19.0","0.0","0.0","50.0","15.0","VERIFIED"
"20","2019-10-05 00:00:00","40","201910","COP19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NOT VERIFIED"
"20","2019-10-06 00:00:00","40","201910","COP19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NOT VERIFIED"
"20","2019-10-07 00:00:00","41","201910","COP19","","","","","","","","","27.0","0.0","0.0","0.0","0.0","27.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","4.0","20.0","","","","","51.0","20.0","VERIFIED"
"20","2019-10-08 00:00:00","41","201910","COP19","","","","","","","","","32.0","3.0","0.0","3.0","0.0","32.0","3.0","2.0","2.0","2.0","0.0","2.0","0.0","","","2.0","15.0","","","","","49.0","15.0","VERIFIED"
"20","2019-10-09 00:00:00","41","201910","COP19","","","","","","","","","25.0","1.0","0.0","1.0","0.0","25.0","1.0","1.0","1.0","1.0","0.0","1.0","0.0","","","2.0","2.0","","","","","40.0","2.0","VERIFIED"
"20","2019-10-10 00:00:00","41","201910","COP19","","","","","","","","","15.0","1.0","0.0","0.0","0.0","15.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","","","6.0","12.0","","","","","40.0","12.0","VERIFIED"
"20","2019-10-11 00:00:00","41","201910","COP19","911.0","718.0","154.0","4.0","8.0","2.0","0.0","1.0","20.0","2.0","0.0","0.0","0.0","20.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","1971.0","2037.0","2.0","10.0","16.0","11.0","0.0","0.0","30.0","10.0","VERIFIED"
"20","2019-10-12 00:00:00","41","201910","COP19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NOT VERIFIED"
"20","2019-10-13 00:00:00","41","201910","COP19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NOT VERIFIED"
"20","2019-10-14 00:00:00","42","201910","COP19","","","","","","","","","33.0","4.0","0.0","4.0","0.0","33.0","4.0","3.0","3.0","3.0","0.0","3.0","0.0","","","9.0","15.0","","","","","54.0","15.0","VERIFIED"
"20","2019-10-15 00:00:00","42","201910","COP19","","","","","","","","","30.0","0.0","0.0","0.0","0.0","30.0","0.0","1.0","0.0","1.0","0.0","0.0","","","","2.0","8.0","","","","","35.0","8.0","VERIFIED"
"20","2019-10-16 00:00:00","42","201910","COP19","","","","","","","","","33.0","0.0","0.0","0.0","0.0","33.0","0.0","0.0","0.0","0.0","0.0","0.0","","","","3.0","7.0","","","","","28.0","7.0","VERIFIED"
"20","2019-10-17 00:00:00","42","201910","COP19","","","","","","","","","17.0","0.0","0.0","0.0","0.0","17.0","0.0","0.0","0.0","0.0","0.0","0.0","","","","3.0","4.0","","","","","28.0","4.0","VERIFIED"
"20","2019-10-18 00:00:00","42","201910","COP19","717.0","635.0","65.0","4.0","6.0","2.0","0.0","2.0","22.0","1.0","0.0","1.0","0.0","22.0","1.0","1.0","1.0","1.0","0.0","1.0","0.0","1977.0","2046.0","1.0","5.0","27.0","17.0","0.0","0.0","20.0","5.0","VERIFIED"
"20","2019-10-19 00:00:00","42","201910","COP19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NOT VERIFIED"
"20","2019-10-20 00:00:00","42","201910","COP19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NOT VERIFIED"
"20","2019-10-21 00:00:00","43","201910","COP19","","","","","","","","","33.0","3.0","0.0","3.0","0.0","33.0","3.0","2.0","2.0","2.0","0.0","2.0","0.0","","","4.0","11.0","","","","","28.0","11.0","VERIFIED"
"20","2019-10-22 00:00:00","43","201910","COP19","","","","","","","","","42.0","5.0","0.0","4.0","0.0","42.0","5.0","5.0","4.0","3.0","0.0","4.0","0.0","","","7.0","5.0","","","","","25.0","5.0","VERIFIED"
"20","2019-10-23 00:00:00","43","201910","COP19","","","","","","","","","36.0","2.0","0.0","2.0","0.0","36.0","2.0","2.0","2.0","2.0","0.0","2.0","","","","5.0","5.0","","","","","25.0","5.0","VERIFIED"
"20","2019-10-24 00:00:00","43","201910","COP19","","","","","","","","","24.0","0.0","0.0","0.0","0.0","24.0","0.0","0.0","0.0","0.0","0.0","0.0","","","","4.0","5.0","","","","","30.0","5.0","VERIFIED"
"20","2019-10-25 00:00:00","43","201910","COP19","878.0","870.0","101.0","17.0","26.0","18.0","12.0","2.0","16.0","1.0","0.0","1.0","","16.0","1.0","3.0","2.0","2.0","0.0","1.0","","1991.0","2056.0","2.0","7.0","14.0","16.0","0.0","0.0","26.0","7.0","VERIFIED"
"20","2019-10-26 00:00:00","43","201910","COP19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NOT VERIFIED"
"20","2019-10-27 00:00:00","43","201910","COP19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NOT VERIFIED"
"20","2019-10-28 00:00:00","44","201910","COP19","","","28.0","","","","","","21.0","3.0","0.0","2.0","0.0","21.0","3.0","2.0","1.0","1.0","0.0","1.0","0.0","","","3.0","2.0","","","","","12.0","2.0","VERIFIED"
"20","2019-10-29 00:00:00","44","201910","COP19","","","17.0","3.0","","","","","32.0","1.0","0.0","0.0","0.0","32.0","1.0","1.0","1.0","0.0","0.0","1.0","","","","6.0","6.0","","","","","15.0","6.0","VERIFIED"
"20","2019-10-30 00:00:00","44","201910","COP19","","","21.0","2.0","","","","","22.0","0.0","0.0","0.0","0.0","22.0","0.0","0.0","0.0","0.0","0.0","0.0","","","","6.0","5.0","","","","","38.0","5.0","VERIFIED"
"20","2019-10-31 00:00:00","44","201910","COP19","","","19.0","2.0","","","","","13.0","0.0","0.0","0.0","0.0","13.0","0.0","0.0","0.0","0.0","0.0","0.0","","","","3.0","8.0","","","","","25.0","8.0","NOT VERIFIED"
"20","2019-11-01 00:00:00","44","201911","COP19","791.0","684.0","9.0","1.0","19.0","8.0","0.0","0.0","25.0","1.0","0.0","0.0","0.0","25.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","2005.0","2043.0","1.0","3.0","43.0","23.0","0.0","0.0","20.0","3.0","VERIFIED"
"20","2019-11-02 00:00:00","44","201911","COP19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NOT VERIFIED"
"20","2019-11-03 00:00:00","44","201911","COP19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NOT VERIFIED"
"20","2019-11-04 00:00:00","45","201911","COP19","","","","","","","","","19.0","4.0","0.0","3.0","0.0","19.0","4.0","4.0","4.0","3.0","0.0","4.0","0.0","","","0.0","0.0","","","","","0.0","0.0","VERIFIED"
"20","2019-11-05 00:00:00","45","201911","COP19","","","","","","","","","30.0","1.0","0.0","1.0","0.0","30.0","1.0","2.0","1.0","0.0","0.0","1.0","","","","2.0","5.0","","","","","38.0","5.0","VERIFIED"
"20","2019-11-06 00:00:00","45","201911","COP19","","","37.0","6.0","","","","0.0","28.0","2.0","0.0","2.0","0.0","28.0","2.0","2.0","2.0","1.0","0.0","2.0","0.0","","","43.0","8.0","","","","","43.0","8.0","VERIFIED"
"20","2019-11-07 00:00:00","45","201911","COP19","","","","","","","","","26.0","3.0","0.0","3.0","0.0","26.0","3.0","2.0","2.0","2.0","0.0","2.0","","","","1.0","10.0","","","","","25.0","10.0","VERIFIED"
"20","2019-11-08 00:00:00","45","201911","COP19","746.0","678.0","130.0","11.0","24.0","11.0","9.0","0.0","15.0","2.0","0.0","1.0","0.0","15.0","2.0","2.0","2.0","2.0","0.0","2.0","0.0","2022.0","2099.0","4.0","5.0","30.0","22.0","0.0","0.0","25.0","5.0","VERIFIED"
"20","2019-11-09 00:00:00","45","201911","COP19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NOT VERIFIED"
"20","2019-11-10 00:00:00","45","201911","COP19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NOT VERIFIED"
"20","2019-11-11 00:00:00","46","201911","COP19","","","56.0","4.0","","","","","31.0","1.0","0.0","0.0","0.0","31.0","1.0","1.0","1.0","1.0","0.0","1.0","0.0","","","2.0","6.0","","","","","28.0","6.0","VERIFIED"
"20","2019-11-12 00:00:00","46","201911","COP19","","","26.0","1.0","","","","","44.0","3.0","0.0","2.0","0.0","44.0","3.0","0.0","0.0","0.0","0.0","0.0","","","","5.0","13.0","","","","","59.0","13.0","VERIFIED"
"20","2019-11-13 00:00:00","46","201911","COP19","","","","","","","","","32.0","3.0","0.0","3.0","0.0","32.0","3.0","2.0","2.0","2.0","0.0","2.0","0.0","","","9.0","15.0","","","","","103.0","15.0","VERIFIED"
"20","2019-11-14 00:00:00","46","201911","COP19","","","33.0","2.0","","","","","25.0","2.0","0.0","1.0","0.0","25.0","2.0","2.0","2.0","1.0","","2.0","","","","10.0","5.0","","","","","49.0","5.0","VERIFIED"
"20","2019-11-15 00:00:00","46","201911","COP19","913.0","838.0","28.0","0.0","15.0","0.0","12.0","0.0","24.0","0.0","0.0","0.0","0.0","24.0","0.0","0.0","0.0","0.0","0.0","0.0","","2038.0","2062.0","0.0","6.0","61.0","26.0","6.0","0.0","30.0","6.0","VERIFIED"
"20","2019-11-16 00:00:00","46","201911","COP19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NOT VERIFIED"
"20","2019-11-17 00:00:00","46","201911","COP19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NOT VERIFIED"
"20","2019-11-18 00:00:00","47","201911","COP19","","","","","","","","","41.0","5.0","0.0","3.0","1.0","41.0","5.0","3.0","3.0","3.0","0.0","3.0","0.0","","","","16.0","","","","","55.0","16.0","VERIFIED"
"20","2019-11-19 00:00:00","47","201911","COP19","","","31.0","","","","","","20.0","3.0","0.0","2.0","0.0","20.0","3.0","3.0","2.0","3.0","0.0","2.0","","","","2.0","4.0","","","","","38.0","4.0","VERIFIED"
"20","2019-11-20 00:00:00","47","201911","COP19","","","13.0","5.0","","","","","56.0","1.0","0.0","1.0","0.0","56.0","1.0","1.0","1.0","1.0","1.0","1.0","0.0","","","18.0","10.0","","","","","54.0","10.0","VERIFIED"
"20","2019-11-21 00:00:00","47","201911","COP19","","","21.0","3.0","","","","","34.0","0.0","0.0","0.0","0.0","34.0","0.0","0.0","0.0","0.0","0.0","0.0","","","","4.0","10.0","","","","","35.0","10.0","VERIFIED"
"20","2019-11-22 00:00:00","47","201911","COP19","1050.0","917.0","16.0","18.0","34.0","0.0","19.0","0.0","16.0","0.0","0.0","0.0","0.0","16.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2055.0","2065.0","2.0","10.0","42.0","22.0","0.0","0.0","20.0","10.0","VERIFIED"
"20","2019-11-23 00:00:00","47","201911","COP19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NOT VERIFIED"
"20","2019-11-24 00:00:00","47","201911","COP19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NOT VERIFIED"
"20","2019-11-25 00:00:00","48","201911","COP19","","","20.0","5.0","","","","","65.0","1.0","0.0","1.0","0.0","65.0","1.0","1.0","1.0","0.0","0.0","1.0","0.0","","","3.0","5.0","","","","","30.0","5.0","VERIFIED"
"20","2019-11-26 00:00:00","48","201911","COP19","","","11.0","1.0","","","","","31.0","1.0","0.0","1.0","0.0","31.0","1.0","1.0","1.0","1.0","0.0","1.0","0.0","","","0.0","0.0","","","","","0.0","0.0","VERIFIED"
"20","2019-11-27 00:00:00","48","201911","COP19","","","29.0","1.0","","","","0.0","33.0","1.0","0.0","0.0","0.0","33.0","1.0","2.0","1.0","2.0","0.0","1.0","0.0","","","1.0","10.0","","","","","40.0","10.0","NOT VERIFIED"
"20","2019-11-28 00:00:00","48","201911","COP19","","","11.0","0.0","","","","0.0","36.0","2.0","0.0","2.0","0.0","36.0","2.0","2.0","2.0","2.0","0.0","2.0","","","","3.0","8.0","","","","","71.0","8.0","NOT VERIFIED"
"20","2019-11-29 00:00:00","48","201911","COP19","854.0","721.0","9.0","1.0","24.0","0.0","13.0","0.0","25.0","0.0","0.0","0.0","0.0","25.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2058.0","2067.0","13.0","10.0","39.0","16.0","3.0","0.0","30.0","10.0","NOT VERIFIED"
"20","2019-11-30 00:00:00","48","201911","COP19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NOT VERIFIED"
"21","2019-08-07 00:00:00","32","201908","COP18","","","13.0","4.0","","","","0.0","57.0","2.0","0.0","0.0","0.0","57.0","2.0","1.0","1.0","1.0","0.0","1.0","0.0","","","0.0","0.0","","","","","0.0","0.0","VERIFIED"
